paragraph_id,proposition_id,quad_index,triple_similarity,qa_similarity,n_relationships
1200,18714,1,0.779863,0.649289,3
1200,18714,2,0.768667,0.646191,3
1200,18714,3,0.821139,0.74087,3
1200,18716,1,0.92257,0.840239,3
1200,18716,2,0.910838,0.800563,3
1200,18716,3,1.0,0.964765,3
1200,18717,1,0.901384,0.884505,4
1200,18717,2,0.930052,0.884505,4
1200,18717,3,0.905586,0.884505,4
1200,18717,4,0.764067,0.614613,4
1200,18721,1,0.90732,0.795888,3
1200,18721,2,0.911625,0.825675,3
1200,18721,3,0.894364,0.893783,3
1200,18720,1,0.707251,0.763166,4
1200,18720,2,0.461429,0.616757,4
1200,18720,3,0.706695,0.788136,4
1200,18720,4,0.728294,0.766325,4
1200,18723,1,0.709494,0.550482,4
1200,18723,2,0.855047,0.814217,4
1200,18723,3,0.685764,0.593726,4
1200,18723,4,0.50553,0.491783,4
1200,18724,1,0.698955,0.890352,4
1200,18724,2,0.633066,0.619075,4
1200,18724,3,0.657695,0.595145,4
1200,18724,4,0.685501,0.509695,4
1201,18728,1,0.755295,0.572898,3
1201,18728,2,0.824969,0.574772,3
1201,18728,3,0.432648,0.626356,3
1201,18727,1,0.474173,0.541487,4
1201,18727,2,0.838184,0.862406,4
1201,18727,3,0.861077,0.87941,4
1201,18727,4,0.835041,0.864108,4
1201,18729,1,0.843426,0.771323,3
1201,18729,2,0.755565,0.779534,3
1201,18729,3,0.353361,0.298091,3
1201,18733,1,0.607486,0.509486,4
1201,18733,2,0.759844,0.6001,4
1201,18733,3,0.807975,0.723638,4
1201,18733,4,0.644433,0.678981,4
1201,18735,1,0.81061,0.634508,3
1201,18735,2,0.88725,0.702788,3
1201,18735,3,0.736917,0.628458,3
1201,18734,1,0.612085,0.536473,4
1201,18734,2,0.567406,0.457145,4
1201,18734,3,0.59695,0.335428,4
1201,18734,4,0.560999,0.460955,4
1202,18740,1,0.836715,0.631639,3
1202,18740,2,0.788365,0.584296,3
1202,18740,3,0.599922,0.422177,3
1202,18744,1,1.0,0.90742,3
1202,18744,2,0.539465,0.213635,3
1202,18744,3,0.61788,0.5057,3
1203,18748,1,0.89528,0.814629,3
1203,18748,2,0.446983,0.318621,3
1203,18748,3,0.469584,0.420801,3
1203,18747,1,0.408892,0.439281,4
1203,18747,2,0.452975,0.412988,4
1203,18747,3,0.68159,0.627178,4
1203,18747,4,0.928595,0.89501,4
1202,18743,1,0.782922,0.459671,6
1202,18743,2,0.724225,0.670914,6
1202,18743,3,0.705522,0.598597,6
1202,18743,4,0.722532,0.592988,6
1202,18743,5,0.713753,0.715118,6
1202,18743,6,0.558907,0.48703,6
1203,18750,1,0.373308,0.237332,4
1203,18750,2,0.931037,0.891166,4
1203,18750,3,0.944287,0.95032,4
1203,18750,4,0.900545,0.9012,4
1203,18755,1,0.930469,0.96551,3
1203,18755,2,0.995123,0.961936,3
1203,18755,3,0.97941,0.940175,3
1203,18751,1,0.863487,0.876612,5
1203,18751,2,0.85699,0.847089,5
1203,18751,3,0.863361,0.878866,5
1203,18751,4,0.9187,0.895513,5
1203,18751,5,0.886313,0.90221,5
1203,18754,1,0.661002,0.889424,3
1203,18754,2,0.921701,0.910712,3
1203,18754,3,0.919563,0.886751,3
1204,18757,1,0.87407,0.815742,3
1204,18757,2,0.639028,0.391905,3
1204,18757,3,0.845649,0.587703,3
1204,18759,1,0.859037,0.830042,4
1204,18759,2,0.731888,0.74103,4
1204,18759,3,0.755633,0.724223,4
1204,18759,4,0.779856,0.740034,4
1204,18762,1,0.573861,0.634677,3
1204,18762,2,0.77067,0.756859,3
1204,18762,3,0.863038,0.759949,3
1204,18763,1,0.758975,0.524653,4
1204,18763,2,0.627724,0.505242,4
1204,18763,3,0.857883,0.800117,4
1204,18763,4,0.698727,0.631082,4
1205,18768,1,0.894013,0.820678,3
1205,18768,2,0.757636,0.698576,3
1205,18768,3,0.232445,0.348148,3
1205,18766,1,0.23427,0.249681,3
1205,18766,2,0.962127,0.943957,3
1205,18766,3,0.889142,0.675313,3
1205,18767,1,0.852182,0.709497,4
1205,18767,2,0.898048,0.811249,4
1205,18767,3,0.893092,0.811716,4
1205,18767,4,0.89295,0.853894,4
1204,18761,1,0.759844,0.725581,9
1204,18761,2,0.740845,0.676507,9
1204,18761,3,0.590473,0.62858,9
1204,18761,4,0.543936,0.62858,9
1204,18761,5,0.617839,0.62858,9
1204,18761,6,0.594227,0.62858,9
1204,18761,7,0.713981,0.596563,9
1204,18761,8,0.504121,0.571887,9
1204,18761,9,0.55017,0.575172,9
1205,18774,1,0.833548,0.82461,4
1205,18774,2,0.889976,0.822216,4
1205,18774,3,0.798215,0.715044,4
1205,18774,4,0.733429,0.66904,4
1205,18776,1,0.939682,0.718889,5
1205,18776,2,0.95239,0.806081,5
1205,18776,3,0.877953,0.831846,5
1205,18776,4,0.831895,0.806081,5
1205,18776,5,0.863012,0.826253,5
1206,18778,1,0.794814,0.675883,3
1206,18778,2,0.7811,0.629939,3
1206,18778,3,0.580867,0.416116,3
1205,18773,1,0.883313,0.810071,8
1205,18773,2,0.871639,0.804693,8
1205,18773,3,0.873767,0.673036,8
1205,18773,4,0.775797,0.682396,8
1205,18773,5,0.727646,0.701051,8
1205,18773,6,0.920804,0.845719,8
1205,18773,7,0.912056,0.805245,8
1205,18773,8,0.88765,0.788632,8
1206,18782,1,0.932955,0.521748,3
1206,18782,2,0.805979,0.425621,3
1206,18782,3,0.695457,0.582268,3
1206,18784,1,0.764081,0.670833,3
1206,18784,2,0.667684,0.300495,3
1206,18784,3,0.533778,0.279696,3
1206,18783,1,0.425116,0.454228,4
1206,18783,2,0.612879,0.606239,4
1206,18783,3,0.782805,0.444424,4
1206,18783,4,0.308216,0.350059,4
1206,18794,1,0.783474,0.672617,3
1206,18794,2,0.742311,0.582242,3
1206,18794,3,0.736686,0.635769,3
1206,18793,1,0.918992,0.811631,3
1206,18793,2,0.898232,0.814005,3
1206,18793,3,0.925741,0.830779,3
1206,18795,1,0.835012,0.78071,3
1206,18795,2,0.866632,0.837681,3
1206,18795,3,0.81549,0.721729,3
1206,18796,1,0.751356,0.591325,4
1206,18796,2,0.598735,0.540348,4
1206,18796,3,0.574017,0.514767,4
1206,18796,4,0.557633,0.533469,4
1206,18790,1,0.32393,0.221635,4
1206,18790,2,0.865303,0.258124,4
1206,18790,3,0.870281,0.703547,4
1206,18790,4,0.862356,0.700448,4
1207,18802,1,0.775187,0.757441,4
1207,18802,2,0.716294,0.686008,4
1207,18802,3,0.703734,0.675862,4
1207,18802,4,0.886144,0.88132,4
1207,18801,1,0.647181,0.615273,3
1207,18801,2,0.781825,0.270003,3
1207,18801,3,0.294925,0.388206,3
1207,18805,1,0.941099,0.726731,4
1207,18805,2,0.907315,0.655622,4
1207,18805,3,0.818648,0.770403,4
1207,18805,4,0.785626,0.593599,4
1207,18810,1,0.588519,0.349725,3
1207,18810,2,0.814599,0.693751,3
1207,18810,3,0.76759,0.694257,3
1207,18803,1,0.516517,0.491398,4
1207,18803,2,0.61694,0.572761,4
1207,18803,3,0.513971,0.490166,4
1207,18803,4,0.968077,0.687353,4
1207,18809,1,0.586971,0.530656,4
1207,18809,2,0.463276,0.269135,4
1207,18809,3,0.809067,0.782187,4
1207,18809,4,0.76457,0.763187,4
1207,18807,1,0.780337,0.57213,3
1207,18807,2,0.838501,0.709577,3
1207,18807,3,0.795167,0.584597,3
1207,18812,1,0.664781,0.692298,4
1207,18812,2,0.502788,0.605823,4
1207,18812,3,0.513363,0.528498,4
1207,18812,4,0.664112,0.683606,4
1208,18813,1,0.757509,0.571427,4
1208,18813,2,0.759759,0.757962,4
1208,18813,3,0.905097,0.644635,4
1208,18813,4,0.559334,0.460676,4
1208,18817,1,0.732026,0.634895,3
1208,18817,2,0.601346,0.504571,3
1208,18817,3,0.83922,0.739365,3
1209,18824,1,0.932029,0.922803,3
1209,18824,2,0.634117,0.663612,3
1209,18824,3,0.720289,0.851154,3
1209,18827,1,0.928856,0.772931,3
1209,18827,2,0.768806,0.705073,3
1209,18827,3,0.878643,0.860687,3
1209,18832,1,1.0,0.937237,3
1209,18832,2,0.922881,0.898909,3
1209,18832,3,0.687172,0.649781,3
1210,18843,1,0.713901,0.93291,3
1210,18843,2,0.780825,0.772823,3
1210,18843,3,0.835428,0.530642,3
1209,18840,1,0.954349,0.929962,3
1209,18840,2,0.933111,0.915883,3
1209,18840,3,0.208321,0.28452,3
1210,18844,1,0.666763,0.829765,3
1210,18844,2,0.608206,0.779282,3
1210,18844,3,0.996433,0.754999,3
1210,18842,1,0.740561,0.659276,5
1210,18842,2,0.7298,0.682467,5
1210,18842,3,0.845689,0.779183,5
1210,18842,4,0.589682,0.585695,5
1210,18842,5,0.505601,0.503275,5
1210,18849,1,0.775594,0.771593,3
1210,18849,2,0.652302,0.591117,3
1210,18849,3,0.604992,0.463193,3
1210,18850,1,0.723164,0.647613,4
1210,18850,2,0.663234,0.669786,4
1210,18850,3,0.615328,0.415129,4
1210,18850,4,0.767229,0.682942,4
1210,18853,1,0.538732,0.510954,3
1210,18853,2,0.767115,0.416395,3
1210,18853,3,0.56879,0.425495,3
1210,18845,1,0.777942,0.606506,5
1210,18845,2,0.729609,0.672226,5
1210,18845,3,0.468653,0.472623,5
1210,18845,4,0.403724,0.359726,5
1210,18845,5,0.494859,0.474924,5
1210,18856,1,0.654588,0.721602,3
1210,18856,2,0.871853,0.808544,3
1210,18856,3,0.810491,0.803052,3
1210,18855,1,0.842857,0.784157,4
1210,18855,2,0.831497,0.779643,4
1210,18855,3,0.774741,0.61991,4
1210,18855,4,0.511537,0.470088,4
1210,18854,1,0.672108,0.64106,5
1210,18854,2,0.495134,0.545828,5
1210,18854,3,0.700838,0.673969,5
1210,18854,4,0.441383,0.390155,5
1210,18854,5,0.837185,0.713421,5
1211,18860,1,0.853749,0.769631,3
1211,18860,2,0.92916,0.906056,3
1211,18860,3,0.448671,0.296673,3
1211,18863,1,0.714,0.283074,3
1211,18863,2,0.945263,0.783972,3
1211,18863,3,0.742077,0.608152,3
1211,18861,1,0.898182,0.858155,4
1211,18861,2,1.0,0.843953,4
1211,18861,3,0.612398,0.579586,4
1211,18861,4,0.690528,0.666818,4
1211,18862,1,0.752647,0.773574,3
1211,18862,2,0.721584,0.815188,3
1211,18862,3,0.783573,0.618655,3
1211,18866,1,0.838556,0.818542,3
1211,18866,2,0.915612,0.868053,3
1211,18866,3,0.894904,0.817732,3
1211,18868,1,0.622521,0.679069,4
1211,18868,2,0.920598,0.694151,4
1211,18868,3,0.649181,0.4348,4
1211,18868,4,0.357497,0.308264,4
1211,18869,1,0.627134,0.786465,3
1211,18869,2,0.645832,0.549559,3
1211,18869,3,0.653858,0.532451,3
1212,18873,1,0.917648,0.895649,3
1212,18873,2,0.96159,0.810646,3
1212,18873,3,0.918148,0.527245,3
1212,18874,1,0.820494,0.847671,4
1212,18874,2,0.834914,0.79609,4
1212,18874,3,0.553186,0.524406,4
1212,18874,4,0.441516,0.45023,4
1212,18878,1,0.645395,0.618801,3
1212,18878,2,0.507459,0.43281,3
1212,18878,3,0.857746,0.830768,3
1212,18880,1,0.637012,0.619104,3
1212,18880,2,0.514897,0.819368,3
1212,18880,3,0.833207,0.856917,3
1212,18876,1,0.311077,0.279164,6
1212,18876,2,0.850143,0.767428,6
1212,18876,3,0.909901,0.798156,6
1212,18876,4,0.803188,0.759846,6
1212,18876,5,0.777865,0.729203,6
1212,18876,6,0.845306,0.817743,6
1212,18882,1,0.556877,0.603915,3
1212,18882,2,0.603474,0.679036,3
1212,18882,3,0.690369,0.683454,3
1212,18883,1,0.545465,0.643432,3
1212,18883,2,0.645701,0.752166,3
1212,18883,3,0.718901,0.456503,3
1212,18884,1,0.799078,0.824637,4
1212,18884,2,0.430802,0.398806,4
1212,18884,3,0.883462,0.847931,4
1212,18884,4,0.397337,0.261664,4
1212,18886,1,0.696184,0.53495,3
1212,18886,2,0.473855,0.78989,3
1212,18886,3,0.837971,0.810772,3
1212,18885,1,0.370425,0.834651,3
1212,18885,2,0.851115,0.776015,3
1212,18885,3,0.74105,0.677626,3
1213,18888,1,0.931179,0.767235,3
1213,18888,2,0.867822,0.861634,3
1213,18888,3,0.589382,0.289475,3
1213,18890,1,0.675107,0.557332,3
1213,18890,2,0.855925,0.797921,3
1213,18890,3,0.732977,0.558165,3
1213,18891,1,0.878593,0.753902,3
1213,18891,2,0.757785,0.727058,3
1213,18891,3,0.605418,0.561414,3
1213,18893,1,0.743643,0.610545,4
1213,18893,2,0.661381,0.562032,4
1213,18893,3,0.521065,0.492735,4
1213,18893,4,0.574713,0.338511,4
1213,18895,1,0.554717,0.679001,4
1213,18895,2,0.650403,0.654001,4
1213,18895,3,0.610028,0.635925,4
1213,18895,4,0.609287,0.56077,4
1213,18899,1,0.912997,0.850113,3
1213,18899,2,0.911828,0.882302,3
1213,18899,3,0.557569,0.505147,3
1213,18897,1,0.603964,0.677756,4
1213,18897,2,0.77215,0.583701,4
1213,18897,3,0.764351,0.477413,4
1213,18897,4,0.752656,0.508762,4
1213,18898,1,0.754638,0.665281,5
1213,18898,2,0.689119,0.670495,5
1213,18898,3,0.773668,0.738187,5
1213,18898,4,0.778622,0.454843,5
